"","Station","DT","Temperature","Salinity","Conductivity","Speed.of.sound","calibrated","flags_CondSal","flags_Temperature"
"16990","EELD2",2019-07-19 13:00:00,10.07,23.1421609517971,26.24,1475.37,NA,NA,NA
"16991","EELD2",2019-07-19 14:00:00,10.07,23.2100024921684,26.31,1475.46,NA,NA,NA
"16992","EELD2",2019-07-19 15:00:00,10.04,23.3068347777082,26.39,1475.46,NA,NA,NA
"16993","EELD2",2019-07-19 16:00:00,10,23.2937085214034,26.35,1475.32,NA,NA,NA
"16994","EELD2",2019-07-19 17:00:00,10.04,22.9383817275996,26.01,1475,NA,NA,NA
"16995","EELD2",2019-07-19 18:00:00,10.46,21.8247963978006,25.12,1475.2,NA,NA,NA
"16996","EELD2",2019-07-19 19:00:00,10.49,21.7783048384854,25.09,1475.26,NA,NA,NA
"16997","EELD2",2019-07-19 20:00:00,10.49,21.6735699144529,24.98,1475.13,NA,NA,NA
"16998","EELD2",2019-07-19 21:00:00,10.43,21.6520102556008,24.92,1474.86,NA,NA,NA
"16999","EELD2",2019-07-19 22:00:00,10.4,21.7938706029025,25.05,1474.93,NA,NA,NA
"17000","EELD2",2019-07-19 23:00:00,10.4,21.8320570885209,25.09,1474.97,NA,NA,NA
"17001","EELD2",2019-07-20 00:00:00,10.33,21.0721628722498,24.25,1473.79,NA,NA,NA
"17002","EELD2",2019-07-20 01:00:00,10.33,21.510849353553,24.71,1474.34,NA,NA,NA
"17003","EELD2",2019-07-20 02:00:00,10.3,21.499903929366,24.68,1474.2,NA,NA,NA
"17004","EELD2",2019-07-20 03:00:00,10.27,21.230977055141,24.38,1473.75,NA,NA,NA
"17005","EELD2",2019-07-20 04:00:00,10.23,21.1969822237869,24.32,1473.58,NA,NA,NA
"17006","EELD2",2019-07-20 05:00:00,10.2,21.2431621910449,24.35,1473.52,NA,NA,NA
"17007","EELD2",2019-07-20 06:00:00,10.2,21.6261338547003,24.75,1473.99,NA,NA,NA
"17008","EELD2",2019-07-20 07:00:00,10.13,22.0042101235397,25.1,1474.21,NA,NA,NA
"17009","EELD2",2019-07-20 08:00:00,10.04,22.5802870010512,25.64,1474.56,NA,NA,NA
"17010","EELD2",2019-07-20 09:00:00,9.94,23.4491262489425,26.47,1475.27,NA,NA,NA
"17011","EELD2",2019-07-20 10:00:00,9.87,24.2372855310676,27.23,1476,NA,NA,NA
"17012","EELD2",2019-07-20 11:00:00,9.84,24.6301214093416,27.61,1476.36,NA,NA,NA
"17013","EELD2",2019-07-20 12:00:00,9.87,23.7678637827698,26.75,1475.41,NA,NA,NA
"17014","EELD2",2019-07-20 13:00:00,10.07,22.0791523782081,25.14,1474.06,NA,NA,NA
"17015","EELD2",2019-07-20 14:00:00,10.13,21.9753540466627,25.07,1474.17,NA,NA,NA
"17016","EELD2",2019-07-20 15:00:00,10.13,22.0426916357019,25.14,1474.25,NA,NA,NA
"17017","EELD2",2019-07-20 16:00:00,10.13,22.0042101235397,25.1,1474.21,NA,NA,NA
"17018","EELD2",2019-07-20 17:00:00,10.2,21.923468684785,25.06,1474.36,NA,NA,NA
"17019","EELD2",2019-07-20 18:00:00,10.2,21.9618681722178,25.1,1474.4,NA,NA,NA
"17020","EELD2",2019-07-20 19:00:00,10.2,22.0290857749442,25.17,1474.48,NA,NA,NA
"17021","EELD2",2019-07-20 20:00:00,10.2,22.057900521932,25.2,1474.53,NA,NA,NA
"17022","EELD2",2019-07-20 21:00:00,10.17,22.0088273264037,25.13,1474.35,NA,NA,NA
"17023","EELD2",2019-07-20 22:00:00,10.13,21.8407497266703,24.93,1474,NA,NA,NA
"17024","EELD2",2019-07-20 23:00:00,10.13,21.7062400412362,24.79,1473.84,NA,NA,NA
"17025","EELD2",2019-07-21 00:00:00,10.1,21.6569042342908,24.72,1473.66,NA,NA,NA
"17026","EELD2",2019-07-21 01:00:00,10.1,21.7914780624978,24.86,1473.83,NA,NA,NA
"17027","EELD2",2019-07-21 02:00:00,10.07,22.0117029787079,25.07,1473.98,NA,NA,NA
"17028","EELD2",2019-07-21 03:00:00,10,21.8902067820679,24.9,1473.58,NA,NA,NA
"17029","EELD2",2019-07-21 04:00:00,9.94,22.2261977832487,25.21,1473.76,NA,NA,NA
"17030","EELD2",2019-07-21 05:00:00,9.9,22.3961208632396,25.36,1473.83,NA,NA,NA
"17031","EELD2",2019-07-21 06:00:00,9.84,22.3944731192132,25.32,1473.6,NA,NA,NA
"17032","EELD2",2019-07-21 07:00:00,9.84,22.3265312018059,25.25,1473.51,NA,NA,NA
"17033","EELD2",2019-07-21 08:00:00,9.84,22.3265312018059,25.25,1473.51,NA,NA,NA
"17034","EELD2",2019-07-21 09:00:00,9.81,22.2770977711781,25.18,1473.33,NA,NA,NA
"17035","EELD2",2019-07-21 10:00:00,9.81,22.3547851560376,25.26,1473.42,NA,NA,NA
"17036","EELD2",2019-07-21 11:00:00,9.77,22.2726249868641,25.15,1473.19,NA,NA,NA
"17037","EELD2",2019-07-21 12:00:00,9.81,22.62693553013,25.54,1473.76,NA,NA,NA
"17038","EELD2",2019-07-21 13:00:00,9.87,23.6116331489837,26.59,1475.22,NA,NA,NA
"17039","EELD2",2019-07-21 14:00:00,9.84,23.5921657035728,26.55,1475.08,NA,NA,NA
"17040","EELD2",2019-07-21 15:00:00,9.87,23.5725945458768,26.55,1475.18,NA,NA,NA
"17041","EELD2",2019-07-21 16:00:00,10.13,23.665819956725,26.82,1476.26,NA,NA,NA
"17042","EELD2",2019-07-21 17:00:00,10.04,23.8024151316064,26.9,1476.07,NA,NA,NA
"17043","EELD2",2019-07-21 18:00:00,9.97,23.8874385393825,26.94,1475.94,NA,NA,NA
"17044","EELD2",2019-07-21 19:00:00,9.9,23.9825345072313,26.99,1475.8,NA,NA,NA
"17045","EELD2",2019-07-21 20:00:00,9.87,24.0024380146666,26.99,1475.7,NA,NA,NA
"17046","EELD2",2019-07-21 21:00:00,9.87,24.1198276574019,27.11,1475.85,NA,NA,NA
"17047","EELD2",2019-07-21 22:00:00,9.9,24.2563213685101,27.27,1476.14,NA,NA,NA
"17048","EELD2",2019-07-21 23:00:00,9.84,24.4240656930567,27.4,1476.11,NA,NA,NA
"17049","EELD2",2019-07-22 00:00:00,9.84,24.3456231020638,27.32,1476.01,NA,NA,NA
"17050","EELD2",2019-07-22 01:00:00,9.87,24.2862464283071,27.28,1476.05,NA,NA,NA
"17051","EELD2",2019-07-22 02:00:00,9.87,24.1981253307817,27.19,1475.95,NA,NA,NA
"17052","EELD2",2019-07-22 03:00:00,9.9,24.0216241919551,27.03,1475.85,NA,NA,NA
"17053","EELD2",2019-07-22 04:00:00,9.87,23.9633233116659,26.95,1475.66,NA,NA,NA
"17054","EELD2",2019-07-22 05:00:00,9.87,23.8460247834858,26.83,1475.51,NA,NA,NA
"17055","EELD2",2019-07-22 06:00:00,9.87,23.806940479035,26.79,1475.46,NA,NA,NA
"17056","EELD2",2019-07-22 07:00:00,9.87,23.7287946981469,26.71,1475.37,NA,NA,NA
"17057","EELD2",2019-07-22 08:00:00,9.84,23.6703156799191,26.63,1475.18,NA,NA,NA
"17058","EELD2",2019-07-22 09:00:00,9.9,23.5530492387342,26.55,1475.27,NA,NA,NA
"17059","EELD2",2019-07-22 10:00:00,9.87,23.4262677611133,26.4,1474.99,NA,NA,NA
"17060","EELD2",2019-07-22 11:00:00,9.77,23.8337456527645,26.75,1475.13,NA,NA,NA
"17061","EELD2",2019-07-22 12:00:00,9.74,24.6590653376813,27.57,1476.03,NA,NA,NA
"17062","EELD2",2019-07-22 13:00:00,9.74,24.9151335317104,27.83,1476.34,NA,NA,NA
"17063","EELD2",2019-07-22 14:00:00,9.77,25.5354545800695,28.48,1477.24,NA,NA,NA
"17064","EELD2",2019-07-22 15:00:00,9.9,25.7983159503593,28.84,1478.05,NA,NA,NA
"17065","EELD2",2019-07-22 16:00:00,9.97,26.2015378299152,29.3,1478.79,NA,NA,NA
"17066","EELD2",2019-07-22 17:00:00,10.04,26.426677378793,29.58,1479.32,NA,NA,NA
"17067","EELD2",2019-07-22 18:00:00,10.1,26.4321673793964,29.63,1479.56,NA,NA,NA
"17068","EELD2",2019-07-22 19:00:00,10.1,26.2846180586855,29.48,1479.38,NA,NA,NA
"17069","EELD2",2019-07-22 20:00:00,10.1,26.1469986820074,29.34,1479.21,NA,NA,NA
"17070","EELD2",2019-07-22 21:00:00,10.07,26.1293038000088,29.3,1479.06,NA,NA,NA
"17071","EELD2",2019-07-22 22:00:00,10,26.0419482407893,29.16,1478.71,NA,NA,NA
"17072","EELD2",2019-07-22 23:00:00,10,25.7664482831789,28.88,1478.37,NA,NA,NA
"17073","EELD2",2019-07-23 00:00:00,10.04,25.7773052996263,28.92,1478.52,NA,NA,NA
"17074","EELD2",2019-07-23 01:00:00,10.07,25.8050632107185,28.97,1478.67,NA,NA,NA
"17075","EELD2",2019-07-23 02:00:00,10.07,25.7167212493908,28.88,1478.55,NA,NA,NA
"17076","EELD2",2019-07-23 03:00:00,10.07,25.5793748987101,28.74,1478.39,NA,NA,NA
"17077","EELD2",2019-07-23 04:00:00,10.07,25.8050632107185,28.97,1478.67,NA,NA,NA
"17078","EELD2",2019-07-23 05:00:00,10.04,25.8264297108449,28.97,1478.58,NA,NA,NA
"17079","EELD2",2019-07-23 06:00:00,10.04,25.964039578796,29.11,1478.75,NA,NA,NA
"17080","EELD2",2019-07-23 07:00:00,10,26.0419482407893,29.16,1478.71,NA,NA,NA
"17081","EELD2",2019-07-23 08:00:00,10,25.9041528786805,29.02,1478.54,NA,NA,NA
"17082","EELD2",2019-07-23 09:00:00,10,25.854962240737,28.97,1478.49,NA,NA,NA
"17083","EELD2",2019-07-23 10:00:00,9.97,25.876394598193,28.97,1478.4,NA,NA,NA
"17084","EELD2",2019-07-23 11:00:00,9.97,25.8370175886975,28.93,1478.34,NA,NA,NA
"17085","EELD2",2019-07-23 12:00:00,9.94,26.3219802112613,29.4,1478.82,NA,NA,NA
"17086","EELD2",2019-07-23 13:00:00,9.94,26.2232700613176,29.3,1478.7,NA,NA,NA
"17087","EELD2",2019-07-23 14:00:00,10.95,24.4923106041785,28.24,1480.27,NA,NA,NA
"17088","EELD2",2019-07-23 15:00:00,11.04,24.6421904684757,28.46,1480.8,NA,NA,NA
"17089","EELD2",2019-07-23 16:00:00,10.95,24.7120714247427,28.47,1480.53,NA,NA,NA
"17090","EELD2",2019-07-23 17:00:00,10.88,23.4892619691447,27.14,1478.8,NA,NA,NA
"17091","EELD2",2019-07-23 18:00:00,10.75,23.1241523646183,26.67,1477.87,NA,NA,NA
"17092","EELD2",2019-07-23 19:00:00,10.72,22.704821176963,26.21,1477.24,NA,NA,NA
"17093","EELD2",2019-07-23 20:00:00,10.79,22.2251072376519,25.75,1476.9,NA,NA,NA
"17094","EELD2",2019-07-23 21:00:00,10.79,22.0167273254709,25.53,1476.64,NA,NA,NA
"17095","EELD2",2019-07-23 22:00:00,10.75,22.0786482389982,25.57,1476.59,NA,NA,NA
"17096","EELD2",2019-07-23 23:00:00,10.75,22.0786482389982,25.57,1476.59,NA,NA,NA
"17097","EELD2",2019-07-24 00:00:00,10.69,22.2572729768442,25.72,1476.57,NA,NA,NA
"17098","EELD2",2019-07-24 01:00:00,10.66,22.5229046794023,25.98,1476.78,NA,NA,NA
"17099","EELD2",2019-07-24 02:00:00,10.72,23.6779284013149,27.23,1478.44,NA,NA,NA
"17100","EELD2",2019-07-24 03:00:00,10.79,24.1584774382654,27.78,1479.26,NA,NA,NA
"17101","EELD2",2019-07-24 04:00:00,10.82,24.1769944062475,27.82,1479.4,NA,NA,NA
"17102","EELD2",2019-07-24 05:00:00,10.79,23.0608823351062,26.63,1477.92,NA,NA,NA
"17103","EELD2",2019-07-24 06:00:00,10.75,22.6767477357751,26.2,1477.33,NA,NA,NA
"17104","EELD2",2019-07-24 07:00:00,10.75,22.2872976257369,25.79,1476.85,NA,NA,NA
"17105","EELD2",2019-07-24 08:00:00,10.72,22.0682556586655,25.54,1476.46,NA,NA,NA
"17106","EELD2",2019-07-24 09:00:00,10.69,22.2572729768442,25.72,1476.57,NA,NA,NA
"17107","EELD2",2019-07-24 10:00:00,10.69,22.3998488168482,25.87,1476.75,NA,NA,NA
"17108","EELD2",2019-07-24 11:00:00,10.69,22.1148026705118,25.57,1476.4,NA,NA,NA
"17109","EELD2",2019-07-24 12:00:00,10.69,22.0198812017152,25.47,1476.28,NA,NA,NA
"17110","EELD2",2019-07-24 13:00:00,10.69,21.8775872628718,25.32,1476.11,NA,NA,NA
"17111","EELD2",2019-07-24 14:00:00,10.69,21.7164490910579,25.15,1475.9,NA,NA,NA
"17112","EELD2",2019-07-24 15:00:00,10.66,22.1709283670409,25.61,1476.35,NA,NA,NA
"17113","EELD2",2019-07-24 16:00:00,10.69,21.4513430367613,24.87,1475.58,NA,NA,NA
"17114","EELD2",2019-07-24 17:00:00,10.75,20.2486502971033,23.63,1474.34,NA,NA,NA
"17115","EELD2",2019-07-24 18:00:00,10.75,19.4992760259224,22.83,1473.42,NA,NA,NA
"17116","EELD2",2019-07-24 19:00:00,10.79,18.1200403614673,21.37,1471.84,NA,NA,NA
"17117","EELD2",2019-07-24 20:00:00,10.69,17.8075378849651,20.98,1471.1,NA,NA,NA
"17118","EELD2",2019-07-24 21:00:00,10.56,17.7220457768985,20.82,1470.51,NA,NA,NA
"17119","EELD2",2019-07-24 22:00:00,10.43,18.2615959064315,21.33,1470.69,NA,NA,NA
"17120","EELD2",2019-07-24 23:00:00,10.23,18.9462131341846,21.95,1470.79,NA,NA,NA
"17121","EELD2",2019-07-25 00:00:00,10.1,19.3174307671301,22.27,1470.77,NA,NA,NA
"17122","EELD2",2019-07-25 01:00:00,10.04,19.3778999282648,22.3,1470.6,NA,NA,NA
"17123","EELD2",2019-07-25 02:00:00,10,18.9431167659483,21.82,1469.94,NA,NA,NA
"17124","EELD2",2019-07-25 03:00:00,9.94,19.0791115065116,21.93,1469.86,NA,NA,NA
"17125","EELD2",2019-07-25 04:00:00,9.94,18.9554908702481,21.8,1469.7,NA,NA,NA
"17126","EELD2",2019-07-25 05:00:00,9.87,18.9921772796238,21.8,1469.5,NA,NA,NA
"17127","EELD2",2019-07-25 06:00:00,9.77,19.1689874808331,21.93,1469.35,NA,NA,NA
"17128","EELD2",2019-07-25 07:00:00,9.77,18.9302107191575,21.68,1469.04,NA,NA,NA
"17129","EELD2",2019-07-25 08:00:00,9.81,18.7377381431532,21.5,1468.94,NA,NA,NA
"17130","EELD2",2019-07-25 09:00:00,9.84,18.6746197012539,21.45,1468.98,NA,NA,NA
"17131","EELD2",2019-07-25 10:00:00,9.87,18.5166020538772,21.3,1468.91,NA,NA,NA
"17132","EELD2",2019-07-25 11:00:00,9.9,18.4253512088654,21.22,1468.92,NA,NA,NA
"17133","EELD2",2019-07-25 12:00:00,9.97,18.209976977839,21.03,1468.9,NA,NA,NA
"17134","EELD2",2019-07-25 13:00:00,9.94,18.1777351261878,20.98,1468.74,NA,NA,NA
"17135","EELD2",2019-07-25 14:00:00,9.87,17.9002954377729,20.65,1468.15,NA,NA,NA
"17136","EELD2",2019-07-25 15:00:00,9.77,17.8455048065454,20.54,1467.71,NA,NA,NA
"17137","EELD2",2019-07-25 16:00:00,9.71,18.4366513051161,21.13,1468.19,NA,NA,NA
"17138","EELD2",2019-07-25 17:00:00,9.51,19.9442507795204,22.59,1469.31,NA,NA,NA
"17139","EELD2",2019-07-25 18:00:00,9.48,19.9415613556825,22.57,1469.18,NA,NA,NA
"17140","EELD2",2019-07-25 19:00:00,9.54,19.8793684460274,22.54,1469.35,NA,NA,NA
"17141","EELD2",2019-07-25 20:00:00,9.41,20.1452019922977,22.74,1469.18,NA,NA,NA
"17142","EELD2",2019-07-25 21:00:00,9.34,20.4664707451173,23.03,1469.32,NA,NA,NA
"17143","EELD2",2019-07-25 22:00:00,9.34,20.4664707451173,23.03,1469.32,NA,NA,NA
"17144","EELD2",2019-07-25 23:00:00,9.84,20.2226480131185,23.07,1470.9,NA,NA,NA
"17145","EELD2",2019-07-26 00:00:00,9.87,20.004627011733,22.86,1470.76,NA,NA,NA
"17146","EELD2",2019-07-26 01:00:00,9.87,20.0333640553632,22.89,1470.79,NA,NA,NA
"17147","EELD2",2019-07-26 02:00:00,9.81,20.0186602099864,22.84,1470.52,NA,NA,NA
"17148","EELD2",2019-07-26 03:00:00,9.61,19.8600198992386,22.56,1469.58,NA,NA,NA
"17149","EELD2",2019-07-26 04:00:00,9.77,19.1498735032867,21.91,1469.32,NA,NA,NA
"17150","EELD2",2019-07-26 05:00:00,9.71,20.5847313931593,23.37,1470.85,NA,NA,NA
"17151","EELD2",2019-07-26 06:00:00,9.34,21.8531271691613,24.45,1471.05,NA,NA,NA
"17152","EELD2",2019-07-26 07:00:00,8.74,23.4335081869689,25.66,1470.73,NA,NA,NA
"17153","EELD2",2019-07-26 08:00:00,8.14,23.9778524036109,25.8,1469.07,NA,NA,NA
"17154","EELD2",2019-07-26 09:00:00,8.14,23.2441868543286,25.08,1468.15,NA,NA,NA
"17155","EELD2",2019-07-26 10:00:00,8.24,21.9345899943419,23.85,1466.91,NA,NA,NA
"17156","EELD2",2019-07-26 11:00:00,8.1,21.8400192391989,23.67,1466.25,NA,NA,NA
"17157","EELD2",2019-07-26 12:00:00,8,22.389584731649,24.15,1466.54,NA,NA,NA
"17158","EELD2",2019-07-26 13:00:00,7.97,23.2548630717294,24.98,1467.5,NA,NA,NA
"17159","EELD2",2019-07-26 14:00:00,7.86,23.6562302867537,25.3,1467.6,NA,NA,NA
"17160","EELD2",2019-07-26 15:00:00,7.8,24.1085624870661,25.7,1467.91,NA,NA,NA
"17161","EELD2",2019-07-26 16:00:00,7.9,23.8856866529291,25.55,1468.03,NA,NA,NA
"17162","EELD2",2019-07-26 17:00:00,8.1,22.6504643885055,24.47,1467.27,NA,NA,NA
"17163","EELD2",2019-07-26 18:00:00,8.14,22.4929208617304,24.34,1467.2,NA,NA,NA
"17164","EELD2",2019-07-26 19:00:00,8.1,21.5975395098245,23.43,1465.94,NA,NA,NA
"17165","EELD2",2019-07-26 20:00:00,8.07,21.3130637773066,23.13,1465.46,NA,NA,NA
"17166","EELD2",2019-07-26 21:00:00,7.97,21.839916150885,23.59,1465.71,NA,NA,NA
"17167","EELD2",2019-07-26 22:00:00,7.93,20.8823630452789,22.62,1464.38,NA,NA,NA
"17168","EELD2",2019-07-26 23:00:00,7.83,20.1332894040949,21.82,1463.03,NA,NA,NA
"17169","EELD2",2019-07-27 00:00:00,7.83,21.8968692074406,23.56,1465.25,NA,NA,NA
"17170","EELD2",2019-07-27 01:00:00,7.86,20.3984799182387,22.1,1463.5,NA,NA,NA
"17171","EELD2",2019-07-27 02:00:00,7.83,19.5993731621709,21.29,1462.36,NA,NA,NA
"17172","EELD2",2019-07-27 03:00:00,7.8,20.7371189757983,22.4,1463.67,NA,NA,NA
"17173","EELD2",2019-07-27 04:00:00,7.76,20.8521532779597,22.49,1463.66,NA,NA,NA
"17174","EELD2",2019-07-27 05:00:00,7.73,20.8700724266195,22.49,1463.56,NA,NA,NA
"17175","EELD2",2019-07-27 06:00:00,7.73,22.0311161147001,23.63,1465.01,NA,NA,NA
"17176","EELD2",2019-07-27 07:00:00,7.69,21.005856517452,22.6,1463.59,NA,NA,NA
"17177","EELD2",2019-07-27 08:00:00,7.66,23.3692579074183,24.89,1466.44,NA,NA,NA
"17178","EELD2",2019-07-27 09:00:00,7.66,23.2353729630425,24.76,1466.26,NA,NA,NA
"17179","EELD2",2019-07-27 10:00:00,7.66,23.3074538424824,24.83,1466.35,NA,NA,NA
"17180","EELD2",2019-07-27 11:00:00,7.69,23.63758424787,25.17,1466.9,NA,NA,NA
"17181","EELD2",2019-07-27 12:00:00,7.66,23.7301571547471,25.24,1466.89,NA,NA,NA
"17182","EELD2",2019-07-27 13:00:00,7.66,23.6579260856593,25.17,1466.8,NA,NA,NA
"17183","EELD2",2019-07-27 14:00:00,7.66,23.5547832360627,25.07,1466.67,NA,NA,NA
"17184","EELD2",2019-07-27 15:00:00,7.69,23.3903426559702,24.93,1466.59,NA,NA,NA
"17185","EELD2",2019-07-27 16:00:00,7.66,23.5135407321609,25.03,1466.62,NA,NA,NA
"17186","EELD2",2019-07-27 17:00:00,7.73,23.4664097535466,25.03,1466.83,NA,NA,NA
"17187","EELD2",2019-07-27 18:00:00,7.69,23.4933234118428,25.03,1466.72,NA,NA,NA
"17188","EELD2",2019-07-27 19:00:00,7.69,23.4624236950555,25,1466.68,NA,NA,NA
"17189","EELD2",2019-07-27 20:00:00,7.69,23.4212313917788,24.96,1466.63,NA,NA,NA
"17190","EELD2",2019-07-27 21:00:00,7.76,23.4051407269284,24.99,1466.89,NA,NA,NA
"17191","EELD2",2019-07-27 22:00:00,7.86,23.1948511812614,24.85,1467.02,NA,NA,NA
"17192","EELD2",2019-07-27 23:00:00,7.9,23.1376693313153,24.82,1467.08,NA,NA,NA
"17193","EELD2",2019-07-28 00:00:00,7.97,22.9792281939034,24.71,1467.15,NA,NA,NA
"17194","EELD2",2019-07-28 01:00:00,8.1,22.6200124839237,24.44,1467.23,NA,NA,NA
"17195","EELD2",2019-07-28 02:00:00,8.54,21.1602605583231,23.26,1467.11,NA,NA,NA
"17196","EELD2",2019-07-28 03:00:00,8.61,21.1184716176133,23.26,1467.32,NA,NA,NA
"17197","EELD2",2019-07-28 04:00:00,8.47,21.4519054311184,23.51,1467.2,NA,NA,NA
"17198","EELD2",2019-07-28 05:00:00,8.41,21.4583324481899,23.48,1466.96,NA,NA,NA
"17199","EELD2",2019-07-28 06:00:00,8.71,21.1482552866523,23.35,1467.74,NA,NA,NA
"17200","EELD2",2019-07-28 07:00:00,8.74,21.3386385944363,23.56,1468.1,NA,NA,NA
"17201","EELD2",2019-07-28 08:00:00,8.78,21.4038389865174,23.65,1468.32,NA,NA,NA
"17202","EELD2",2019-07-28 09:00:00,8.74,21.3684069419271,23.59,1468.14,NA,NA,NA
"17203","EELD2",2019-07-28 10:00:00,8.78,21.522861317633,23.77,1468.47,NA,NA,NA
"17204","EELD2",2019-07-28 11:00:00,8.81,21.5344419728107,23.8,1468.62,NA,NA,NA
"17205","EELD2",2019-07-28 12:00:00,8.88,21.4030654186244,23.71,1468.7,NA,NA,NA
"17206","EELD2",2019-07-28 13:00:00,8.84,21.5162798734205,23.8,1468.72,NA,NA,NA
"17207","EELD2",2019-07-28 14:00:00,8.94,21.5448422693585,23.89,1469.14,NA,NA,NA
"17208","EELD2",2019-07-28 15:00:00,8.94,21.7623935125096,24.11,1469.41,NA,NA,NA
"17209","EELD2",2019-07-28 16:00:00,9.04,21.9284998783357,24.34,1469.99,NA,NA,NA
"17210","EELD2",2019-07-28 17:00:00,9.04,21.8889914530742,24.3,1469.95,NA,NA,NA
"17211","EELD2",2019-07-28 18:00:00,9.08,21.8348813413329,24.27,1470.01,NA,NA,NA
"17212","EELD2",2019-07-28 19:00:00,9.11,21.9151238946062,24.37,1470.23,NA,NA,NA
"17213","EELD2",2019-07-28 20:00:00,9.08,21.8940713563779,24.33,1470.09,NA,NA,NA
"17214","EELD2",2019-07-28 21:00:00,9.11,21.8756870482513,24.33,1470.19,NA,NA,NA
"17215","EELD2",2019-07-28 22:00:00,9.11,21.9742942545401,24.43,1470.32,NA,NA,NA
"17216","EELD2",2019-07-28 23:00:00,9.08,21.9927616814289,24.43,1470.22,NA,NA,NA
"17217","EELD2",2019-07-29 00:00:00,9.04,21.9877776476054,24.4,1470.07,NA,NA,NA
"17218","EELD2",2019-07-29 01:00:00,9.04,21.9284998783357,24.34,1469.99,NA,NA,NA
"17219","EELD2",2019-07-29 02:00:00,9.01,21.9074081851565,24.3,1469.85,NA,NA,NA
"17220","EELD2",2019-07-29 03:00:00,8.98,21.8961735162549,24.27,1469.71,NA,NA,NA
"17221","EELD2",2019-07-29 04:00:00,8.94,21.8910620960676,24.24,1469.57,NA,NA,NA
"17222","EELD2",2019-07-29 05:00:00,8.88,21.9279845214055,24.24,1469.37,NA,NA,NA
"17223","EELD2",2019-07-29 06:00:00,8.88,21.8684879058492,24.18,1469.29,NA,NA,NA
"17224","EELD2",2019-07-29 07:00:00,8.88,21.8684879058492,24.18,1469.29,NA,NA,NA
"17225","EELD2",2019-07-29 08:00:00,8.94,21.8910620960676,24.24,1469.57,NA,NA,NA
"17226","EELD2",2019-07-29 09:00:00,8.94,21.8613617377878,24.21,1469.53,NA,NA,NA
"17227","EELD2",2019-07-29 10:00:00,8.98,21.8961735162549,24.27,1469.71,NA,NA,NA
"17228","EELD2",2019-07-29 11:00:00,8.98,21.866502018831,24.24,1469.67,NA,NA,NA
"17229","EELD2",2019-07-29 12:00:00,8.98,21.8368350768166,24.21,1469.63,NA,NA,NA
"17230","EELD2",2019-07-29 13:00:00,8.98,21.866502018831,24.24,1469.67,NA,NA,NA
"17231","EELD2",2019-07-29 14:00:00,8.98,21.866502018831,24.24,1469.67,NA,NA,NA
"17232","EELD2",2019-07-29 15:00:00,8.98,21.8368350768166,24.21,1469.63,NA,NA,NA
"17233","EELD2",2019-07-29 16:00:00,9.01,21.8481106969429,24.24,1469.77,NA,NA,NA
"17234","EELD2",2019-07-29 17:00:00,9.08,21.8348813413329,24.27,1470.01,NA,NA,NA
"17235","EELD2",2019-07-29 18:00:00,9.11,21.8165468809441,24.27,1470.11,NA,NA,NA
"17236","EELD2",2019-07-29 19:00:00,9.11,21.8165468809441,24.27,1470.11,NA,NA,NA
"17237","EELD2",2019-07-29 20:00:00,9.11,21.8165468809441,24.27,1470.11,NA,NA,NA
"17238","EELD2",2019-07-29 21:00:00,9.48,21.4851612392318,24.16,1471.09,NA,NA,NA
"17239","EELD2",2019-07-29 22:00:00,9.51,21.6231431055618,24.32,1471.39,NA,NA,NA
"17240","EELD2",2019-07-29 23:00:00,9.41,21.8105311448456,24.45,1471.25,NA,NA,NA
"17241","EELD2",2019-07-30 00:00:00,8.57,22.7717329645197,24.89,1469.25,NA,NA,NA
"17242","EELD2",2019-07-30 01:00:00,8.37,21.4826611626113,23.48,1466.85,NA,NA,NA
"17243","EELD2",2019-07-30 02:00:00,8.34,22.254716496438,24.23,1467.7,NA,NA,NA
"17244","EELD2",2019-07-30 03:00:00,8.37,21.6029666679912,23.6,1467.01,NA,NA,NA
"17245","EELD2",2019-07-30 04:00:00,8.2,21.5664074826778,23.46,1466.29,NA,NA,NA
"17246","EELD2",2019-07-30 05:00:00,8.24,21.2906193214718,23.21,1466.1,NA,NA,NA
"17247","EELD2",2019-07-30 06:00:00,7.97,21.6168978748761,23.37,1465.44,NA,NA,NA
"17248","EELD2",2019-07-30 07:00:00,7.69,21.9950283080132,23.57,1464.83,NA,NA,NA
"17249","EELD2",2019-07-30 08:00:00,7.56,22.3647664122995,23.85,1464.76,NA,NA,NA
"17250","EELD2",2019-07-30 09:00:00,7.45,23.1378884553088,24.53,1465.33,NA,NA,NA
"17251","EELD2",2019-07-30 10:00:00,7.42,23.3028964151029,24.67,1465.4,NA,NA,NA
"17252","EELD2",2019-07-30 11:00:00,7.28,23.3659249771895,24.64,1464.93,NA,NA,NA
"17253","EELD2",2019-07-30 12:00:00,7.28,23.2619263760448,24.54,1464.8,NA,NA,NA
"17254","EELD2",2019-07-30 13:00:00,7.28,22.7531053363233,24.05,1464.16,NA,NA,NA
"17255","EELD2",2019-07-30 14:00:00,7.32,22.8615753608287,24.18,1464.44,NA,NA,NA
"17256","EELD2",2019-07-30 15:00:00,7.35,22.9350428158709,24.27,1464.67,NA,NA,NA
"17257","EELD2",2019-07-30 16:00:00,7.35,22.9661305688266,24.3,1464.71,NA,NA,NA
"17258","EELD2",2019-07-30 17:00:00,7.35,22.7382653784945,24.08,1464.42,NA,NA,NA
